delta,gamma,kappa,lambda_s,v,energy
1.6943658515064962877033304308416243158386772360309898056280033594605674990268498,16.339439625790985333300432114959907109777175776792233049960974927287285445562118,0.49842649135312739499885140964879631379570855310450195019135178966446957597103991,0.4140482788043152964253264523033016761342929059624754199238452974241811814472493,0.047619045097512759581150012473298699418148731116085976089853077889697406649650379,1.9736672981313615735107667862812387478895667032825248256370795907036163811250506
1.6943658515064962877033304308416243158386772360309898056280033594605674990268498,16.339439625790985333300432114959907109777175776792233049960974927287285445562118,0.49842649135312739499885140964879631379570855310450195019135178966446957597103991,0.4140482788043152964253264523033016761342929059624754199238452974241811814472493,0.047619045097512759581150012473298699418148731116085976089853077889697406649650379,1.9736672981313615735107667862812387478895667032825248256370795907036163811250506
1.7215635207079207919538370075037078880972354471797245692746761673058778958014036,16.339351510977081881732719847654742635578622072359616193303797094575025626426175,0.48504999493689359137869115299774034257919792523491697153909867282184598014681142,0.39212249598046749771919132090879329988428252427994287978187623739334501658777493,0.047640763192658613357683345166214093763178375904313125306349248065981051706000688,4.5609777678295985104217317316543562738705228922533210308054592213537222622441982
1.7215635207079207919538370075037078880972354471797245692746761673058778958014036,16.339351510977081881732719847654742635578622072359616193303797094575025626426175,0.48504999493689359137869115299774034257919792523491697153909867282184598014681142,0.39212249598046749771919132090879329988428252427994287978187623739334501658777493,0.047640763192658613357683345166214093763178375904313125306349248065981051706000688,4.5609777678295985104217317316543562738705228922533210308054592213537222622441982
1.6940700536553070630043584569543964118647806688589091697018090625174759670566307,16.338752595893403619470968605830261807707758913972250766348748535501973628991139,0.49914451619944117140524974161395623060711183515170888228427106255906051373214763,0.4152420800866236499714493752092411505620658674292969535954623552387847369175162,0.047775274463699075199807180560549041966921621590448507186754100269379637700157625,1.7671048787288224502310891550695800060258518557062958123336638965601774746084527
1.6999945330284016834995055718217578321213757278505749976151583802166853909786752,16.338991509862292109207649098201845421053301883135571736303214207865007368734089,0.49908332568064059084549479623150999308022184967691890402636454693603677176021191,0.41514027662074727313589970375557201474526525327568760623315106946981778060887471,0.047784293916276403740144123986328967941652821206065110375750233849014411711002175,1.1686786043660658059825981566076234264893893175996202886377160411394602995018217
1.7011016570146204998495262561127953520568885910907627490655678559846471387600044,16.337996357796734842524656928768929137105663708686641157098839866458312266338363,0.49964541780198922098823501714807887213926340051241985244750636572824534940738229,0.41607590588420727857255064175870683295496855848715162681188485217073859447150631,0.04774241226017140283517477016698090792980341201700692973834503061212943245653862,1.541055530201063810272447770326061947721138044683283297948120094311947626513793
1.7011016570146204998495262561127953520568885910907627490655678559846471387600044,16.337996357796734842524656928768929137105663708686641157098839866458312266338363,0.49964541780198922098823501714807887213926340051241985244750636572824534940738229,0.41607590588420727857255064175870683295496855848715162681188485217073859447150631,0.04774241226017140283517477016698090792980341201700692973834503061212943245653862,1.541055530201063810272447770326061947721138044683283297948120094311947626513793
1.7011016570146204998495262561127953520568885910907627490655678559846471387600044,16.337996357796734842524656928768929137105663708686641157098839866458312266338363,0.49964541780198922098823501714807887213926340051241985244750636572824534940738229,0.41607590588420727857255064175870683295496855848715162681188485217073859447150631,0.04774241226017140283517477016698090792980341201700692973834503061212943245653862,1.541055530201063810272447770326061947721138044683283297948120094311947626513793
1.7011016570146204998495262561127953520568885910907627490655678559846471387600044,16.337996357796734842524656928768929137105663708686641157098839866458312266338363,0.49964541780198922098823501714807887213926340051241985244750636572824534940738229,0.41607590588420727857255064175870683295496855848715162681188485217073859447150631,0.04774241226017140283517477016698090792980341201700692973834503061212943245653862,1.541055530201063810272447770326061947721138044683283297948120094311947626513793
