delta,gamma,kappa,lambda_s,v,energy
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7112648584984690732667468572947454644920638328003833257191011987957759333220292,16.340663857549207698277929460778220494690841257330416130059340302083612831983156,0.49929026117199165589769661623926931088681057226609050586584005870718746524862043,0.41548460816865939759257899223379150766595734752714912281095343900745831515926778,0.047753513510377149669232950383526928399569582839956172684881136903457604735083651,3.0697728122502051636545139911780501407331573392244336689226107388369028100634108
1.7112648584984690732667468572947454644920638328003833257191011987957759333220292,16.340663857549207698277929460778220494690841257330416130059340302083612831983156,0.49929026117199165589769661623926931088681057226609050586584005870718746524862043,0.41548460816865939759257899223379150766595734752714912281095343900745831515926778,0.047753513510377149669232950383526928399569582839956172684881136903457604735083651,3.0697728122502051636545139911780501407331573392244336689226107388369028100634108
1.7112648584984690732667468572947454644920638328003833257191011987957759333220292,16.340663857549207698277929460778220494690841257330416130059340302083612831983156,0.49929026117199165589769661623926931088681057226609050586584005870718746524862043,0.41548460816865939759257899223379150766595734752714912281095343900745831515926778,0.047753513510377149669232950383526928399569582839956172684881136903457604735083651,3.0697728122502051636545139911780501407331573392244336689226107388369028100634108
1.7112648584984690732667468572947454644920638328003833257191011987957759333220292,16.340663857549207698277929460778220494690841257330416130059340302083612831983156,0.49929026117199165589769661623926931088681057226609050586584005870718746524862043,0.41548460816865939759257899223379150766595734752714912281095343900745831515926778,0.047753513510377149669232950383526928399569582839956172684881136903457604735083651,3.0697728122502051636545139911780501407331573392244336689226107388369028100634108
1.7112648584984690732667468572947454644920638328003833257191011987957759333220292,16.340663857549207698277929460778220494690841257330416130059340302083612831983156,0.49929026117199165589769661623926931088681057226609050586584005870718746524862043,0.41548460816865939759257899223379150766595734752714912281095343900745831515926778,0.047753513510377149669232950383526928399569582839956172684881136903457604735083651,3.0697728122502051636545139911780501407331573392244336689226107388369028100634108
1.7345010216171230890979577917599014203716034180076503848499472187680602965279844,16.338925519543434489197945540659569166200994321207297828534775564440991669607042,0.48783484400434895228437382648350598275233329358639837707133253251731232724785887,0.39663805837457912819740135324416696610306178605955054169438628023488096819982153,0.047684666060048927530806660030732488982534678245413308808893922588156944698953964,5.0094202715027213709450154165263801239930716701248645934532104811674710442914241
1.7345010216171230890979577917599014203716034180076503848499472187680602965279844,16.338925519543434489197945540659569166200994321207297828534775564440991669607042,0.48783484400434895228437382648350598275233329358639837707133253251731232724785887,0.39663805837457912819740135324416696610306178605955054169438628023488096819982153,0.047684666060048927530806660030732488982534678245413308808893922588156944698953964,5.0094202715027213709450154165263801239930716701248645934532104811674710442914241
1.7112648584984690732667468572947454644920638328003833257191011987957759333220292,16.340663857549207698277929460778220494690841257330416130059340302083612831983156,0.49929026117199165589769661623926931088681057226609050586584005870718746524862043,0.41548460816865939759257899223379150766595734752714912281095343900745831515926778,0.047753513510377149669232950383526928399569582839956172684881136903457604735083651,3.0697728122502051636545139911780501407331573392244336689226107388369028100634108
1.7112648584984690732667468572947454644920638328003833257191011987957759333220292,16.340663857549207698277929460778220494690841257330416130059340302083612831983156,0.49929026117199165589769661623926931088681057226609050586584005870718746524862043,0.41548460816865939759257899223379150766595734752714912281095343900745831515926778,0.047753513510377149669232950383526928399569582839956172684881136903457604735083651,3.0697728122502051636545139911780501407331573392244336689226107388369028100634108
1.7345010216171230890979577917599014203716034180076503848499472187680602965279844,16.338925519543434489197945540659569166200994321207297828534775564440991669607042,0.48783484400434895228437382648350598275233329358639837707133253251731232724785887,0.39663805837457912819740135324416696610306178605955054169438628023488096819982153,0.047684666060048927530806660030732488982534678245413308808893922588156944698953964,5.0094202715027213709450154165263801239930716701248645934532104811674710442914241
